game_id,game_date,season,home_team,away_team,home_pts,away_pts,home_won,home_runs_l10,away_runs_l10
776409,2025-09-08,2025,Miami Marlins,Washington Nationals,7,15,0,4.9,3.8
776413,2025-09-08,2025,Cleveland Guardians,Kansas City Royals,10,2,1,4.4,4.0
776406,2025-09-08,2025,Texas Rangers,Milwaukee Brewers,5,0,1,6.1,5.2
776395,2025-09-09,2025,Texas Rangers,Milwaukee Brewers,5,4,1,4.6,4.8
776396,2025-09-09,2025,Athletics,Boston Red Sox,0,6,0,5.4,4.8
776389,2025-09-09,2025,Los Angeles Dodgers,Colorado Rockies,7,2,1,2.8,4.3
776391,2025-09-09,2025,Seattle Mariners,St. Louis Cardinals,5,3,1,5.5,3.6
776392,2025-09-09,2025,San Diego Padres,Cincinnati Reds,2,4,0,5.0,5.3
776390,2025-09-09,2025,Los Angeles Angels,Minnesota Twins,12,2,1,3.7,4.9
776388,2025-09-09,2025,Chicago White Sox,Tampa Bay Rays,4,5,0,5.4,4.8
776394,2025-09-09,2025,San Francisco Giants,Arizona Diamondbacks,5,3,1,7.8,4.9
776393,2025-09-09,2025,Toronto Blue Jays,Houston Astros,4,3,1,6.0,4.0
776398,2025-09-09,2025,New York Yankees,Detroit Tigers,2,12,0,5.7,4.5
776404,2025-09-09,2025,Philadelphia Phillies,New York Mets,9,3,1,3.9,6.2
776397,2025-09-09,2025,Miami Marlins,Washington Nationals,5,7,0,4.9,5.1
776403,2025-09-09,2025,Cleveland Guardians,Kansas City Royals,2,0,1,4.9,3.0
776401,2025-09-09,2025,Baltimore Orioles,Pittsburgh Pirates,3,2,1,4.8,3.9
776402,2025-09-09,2025,Atlanta Braves,Chicago Cubs,1,6,0,3.2,4.8
776380,2025-09-10,2025,Los Angeles Dodgers,Colorado Rockies,9,0,1,3.5,3.8
776373,2025-09-10,2025,Seattle Mariners,St. Louis Cardinals,4,2,1,5.6,3.2
776377,2025-09-10,2025,San Diego Padres,Cincinnati Reds,1,2,0,4.8,5.2
776381,2025-09-10,2025,Atlanta Braves,Chicago Cubs,2,3,0,3.2,4.3
776385,2025-09-10,2025,Toronto Blue Jays,Houston Astros,2,3,0,5.5,4.1
776383,2025-09-10,2025,New York Yankees,Detroit Tigers,1,11,0,4.9,5.7
776384,2025-09-10,2025,Philadelphia Phillies,New York Mets,11,3,1,4.6,4.6
776378,2025-09-10,2025,Chicago White Sox,Tampa Bay Rays,6,5,1,5.6,4.9
776382,2025-09-10,2025,Cleveland Guardians,Kansas City Royals,3,4,0,4.7,2.7
776387,2025-09-10,2025,Baltimore Orioles,Pittsburgh Pirates,2,1,1,4.9,4.0
776376,2025-09-10,2025,Los Angeles Angels,Minnesota Twins,4,3,1,4.5,4.8
776374,2025-09-10,2025,San Francisco Giants,Arizona Diamondbacks,3,5,0,6.8,4.9
776379,2025-09-10,2025,Athletics,Boston Red Sox,5,4,1,5.2,5.2
776375,2025-09-10,2025,Texas Rangers,Milwaukee Brewers,6,3,1,4.6,4.5
776386,2025-09-10,2025,Miami Marlins,Washington Nationals,8,3,1,4.5,5.7
776362,2025-09-11,2025,Seattle Mariners,Los Angeles Angels,7,6,1,5.7,4.6
776365,2025-09-11,2025,San Diego Padres,Colorado Rockies,2,0,1,3.7,3.5
776371,2025-09-11,2025,Philadelphia Phillies,New York Mets,6,4,1,5.4,4.1
776370,2025-09-11,2025,Cleveland Guardians,Kansas City Royals,3,2,1,4.8,2.8
776368,2025-09-11,2025,New York Yankees,Detroit Tigers,9,3,1,4.0,6.3
776369,2025-09-11,2025,Toronto Blue Jays,Houston Astros,6,0,1,5.5,4.3
776364,2025-09-11,2025,Chicago White Sox,Tampa Bay Rays,5,1,1,5.9,5.0
776372,2025-09-11,2025,Baltimore Orioles,Pittsburgh Pirates,3,2,1,4.3,3.7
776367,2025-09-11,2025,Miami Marlins,Washington Nationals,5,0,1,4.2,5.9
776355,2025-09-12,2025,Minnesota Twins,Arizona Diamondbacks,9,8,1,4.4,4.8
776350,2025-09-12,2025,San Francisco Giants,Los Angeles Dodgers,5,1,1,7.0,4.3
776345,2025-09-12,2025,Seattle Mariners,Los Angeles Angels,2,1,1,6.0,4.9
776358,2025-09-12,2025,Athletics,Cincinnati Reds,3,0,1,5.4,5.2
776357,2025-09-12,2025,San Diego Padres,Colorado Rockies,2,4,0,3.7,2.9
776356,2025-09-12,2025,Milwaukee Brewers,St. Louis Cardinals,8,2,1,4.4,3.0
776360,2025-09-12,2025,Atlanta Braves,Houston Astros,3,11,0,3.2,4.3
776354,2025-09-12,2025,Philadelphia Phillies,Kansas City Royals,8,2,1,5.9,3.0
776366,2025-09-12,2025,Miami Marlins,Detroit Tigers,8,2,1,4.2,6.5
776361,2025-09-12,2025,Cleveland Guardians,Chicago White Sox,4,0,1,4.7,6.1
776359,2025-09-12,2025,New York Mets,Texas Rangers,3,8,0,4.4,4.3
776353,2025-09-12,2025,Toronto Blue Jays,Baltimore Orioles,6,1,1,6.0,3.5
776351,2025-09-12,2025,Washington Nationals,Pittsburgh Pirates,6,5,1,5.5,2.9
776352,2025-09-12,2025,Chicago Cubs,Tampa Bay Rays,6,4,1,4.2,4.4
776363,2025-09-12,2025,Boston Red Sox,New York Yankees,1,4,0,5.3,4.4
776340,2025-09-13,2025,Athletics,Cincinnati Reds,11,5,1,5.1,4.5
776333,2025-09-13,2025,Seattle Mariners,Los Angeles Angels,5,3,1,6.0,4.5
776328,2025-09-13,2025,San Francisco Giants,Los Angeles Dodgers,7,13,0,6.2,3.9
776341,2025-09-13,2025,San Diego Padres,Colorado Rockies,11,3,1,3.6,3.1
776339,2025-09-13,2025,Milwaukee Brewers,St. Louis Cardinals,9,8,1,4.8,2.8
776346,2025-09-13,2025,Atlanta Braves,Houston Astros,2,6,0,3.2,4.6
776337,2025-09-13,2025,Minnesota Twins,Arizona Diamondbacks,2,5,0,4.8,5.2
776348,2025-09-13,2025,Cleveland Guardians,Chicago White Sox,3,1,1,4.4,5.5
776344,2025-09-13,2025,Boston Red Sox,New York Yankees,3,5,0,4.9,4.6
776347,2025-09-13,2025,Miami Marlins,Detroit Tigers,6,4,1,5.0,6.2
776349,2025-09-13,2025,New York Mets,Texas Rangers,2,3,0,3.7,4.2
776336,2025-09-13,2025,Washington Nationals,Pittsburgh Pirates,1,5,0,5.9,3.2
776343,2025-09-13,2025,Toronto Blue Jays,Baltimore Orioles,5,4,1,5.8,3.4
776338,2025-09-13,2025,Chicago Cubs,Tampa Bay Rays,4,5,0,4.3,3.8
776342,2025-09-13,2025,Philadelphia Phillies,Kansas City Royals,8,6,1,5.7,3.1
776326,2025-09-14,2025,Milwaukee Brewers,St. Louis Cardinals,2,3,0,4.9,3.3
776330,2025-09-14,2025,Boston Red Sox,New York Yankees,6,4,1,4.6,4.4
776317,2025-09-14,2025,Seattle Mariners,Los Angeles Angels,11,2,1,6.0,4.4
776325,2025-09-14,2025,San Francisco Giants,Los Angeles Dodgers,2,10,0,6.1,4.5
776327,2025-09-14,2025,Athletics,Cincinnati Reds,7,4,1,5.1,4.5
776321,2025-09-14,2025,Chicago Cubs,Tampa Bay Rays,4,3,1,4.0,3.7
776324,2025-09-14,2025,Minnesota Twins,Arizona Diamondbacks,4,6,0,4.7,5.2
776323,2025-09-14,2025,San Diego Padres,Colorado Rockies,9,6,1,4.5,3.0
776331,2025-09-14,2025,Cleveland Guardians,Chicago White Sox,3,2,1,3.9,4.4
776320,2025-09-14,2025,Washington Nationals,Pittsburgh Pirates,4,3,1,5.5,2.8
776334,2025-09-14,2025,Philadelphia Phillies,Kansas City Royals,3,10,0,6.2,3.4
776332,2025-09-14,2025,Miami Marlins,Detroit Tigers,0,2,0,5.4,5.8
776322,2025-09-14,2025,Toronto Blue Jays,Baltimore Orioles,11,2,1,5.9,3.4
776335,2025-09-14,2025,New York Mets,Texas Rangers,5,2,1,2.7,3.8
776329,2025-09-14,2025,Atlanta Braves,Houston Astros,8,3,1,2.8,5.1
776319,2025-09-15,2025,Houston Astros,Texas Rangers,6,3,1,4.6,3.7
776318,2025-09-15,2025,Pittsburgh Pirates,Chicago Cubs,0,4,0,2.8,4.0
776315,2025-09-15,2025,Washington Nationals,Atlanta Braves,3,11,0,4.9,3.3
776316,2025-09-15,2025,Tampa Bay Rays,Toronto Blue Jays,1,2,0,3.1,5.8
776314,2025-09-15,2025,Chicago White Sox,Baltimore Orioles,1,4,0,4.2,3.0
776313,2025-09-15,2025,Minnesota Twins,New York Yankees,7,0,1,4.8,4.1
776312,2025-09-15,2025,St. Louis Cardinals,Cincinnati Reds,6,11,0,3.4,4.0
776309,2025-09-15,2025,Arizona Diamondbacks,San Francisco Giants,8,1,1,5.3,5.6
776311,2025-09-15,2025,Los Angeles Dodgers,Philadelphia Phillies,5,6,0,5.5,6.3
776300,2025-09-16,2025,St. Louis Cardinals,Cincinnati Reds,3,0,1,3.5,4.2
776301,2025-09-16,2025,Houston Astros,Texas Rangers,6,5,1,4.8,4.0
776304,2025-09-16,2025,New York Mets,San Diego Padres,8,3,1,3.0,4.9
776294,2025-09-16,2025,Arizona Diamondbacks,San Francisco Giants,6,5,1,5.9,4.7
776297,2025-09-16,2025,Los Angeles Dodgers,Philadelphia Phillies,6,9,0,5.7,6.0
776295,2025-09-16,2025,Milwaukee Brewers,Los Angeles Angels,9,2,1,4.5,4.3
776293,2025-09-16,2025,Colorado Rockies,Miami Marlins,5,6,0,2.8,4.9
776298,2025-09-16,2025,Minnesota Twins,New York Yankees,9,10,0,4.7,3.3
776308,2025-09-16,2025,Pittsburgh Pirates,Chicago Cubs,1,4,0,2.3,4.3
776302,2025-09-16,2025,Kansas City Royals,Seattle Mariners,5,12,0,4.0,6.7
776305,2025-09-16,2025,Tampa Bay Rays,Toronto Blue Jays,5,6,0,2.8,4.7
776310,2025-09-16,2025,Boston Red Sox,Athletics,1,2,0,4.1,5.7
776303,2025-09-16,2025,Detroit Tigers,Cleveland Guardians,5,7,0,5.5,4.0
776307,2025-09-16,2025,Washington Nationals,Atlanta Braves,0,5,0,4.7,3.9
777825,2025-09-16,2025,Washington Nationals,Atlanta Braves,3,6,0,4.5,4.0
776306,2025-09-16,2025,Chicago White Sox,Baltimore Orioles,7,8,0,3.2,2.7
776288,2025-09-17,2025,New York Mets,San Diego Padres,4,7,0,3.3,5.2
776277,2025-09-17,2025,Colorado Rockies,Miami Marlins,4,8,0,3.0,5.2
776292,2025-09-17,2025,Houston Astros,Texas Rangers,5,2,1,5.1,4.1
776291,2025-09-17,2025,Milwaukee Brewers,Los Angeles Angels,9,2,1,5.4,4.1
776284,2025-09-17,2025,Minnesota Twins,New York Yankees,5,10,0,5.5,4.2
776289,2025-09-17,2025,Kansas City Royals,Seattle Mariners,7,5,1,4.3,7.8
776280,2025-09-17,2025,Los Angeles Dodgers,Philadelphia Phillies,5,0,1,6.2,6.5
776290,2025-09-17,2025,Tampa Bay Rays,Toronto Blue Jays,2,1,1,3.2,4.6
776296,2025-09-17,2025,Detroit Tigers,Cleveland Guardians,0,4,0,5.4,4.0
776286,2025-09-17,2025,Washington Nationals,Atlanta Braves,4,9,0,4.2,4.4
776279,2025-09-17,2025,Arizona Diamondbacks,San Francisco Giants,1,5,0,5.5,4.4
776285,2025-09-17,2025,Chicago White Sox,Baltimore Orioles,1,3,0,3.2,3.3
776283,2025-09-17,2025,St. Louis Cardinals,Cincinnati Reds,2,6,0,3.6,3.8
776287,2025-09-17,2025,Pittsburgh Pirates,Chicago Cubs,4,8,0,2.2,3.6
776299,2025-09-17,2025,Boston Red Sox,Athletics,5,4,1,4.1,5.8
776271,2025-09-18,2025,Los Angeles Dodgers,San Francisco Giants,2,1,1,6.4,4.7
776274,2025-09-18,2025,Milwaukee Brewers,Los Angeles Angels,5,2,1,5.8,3.9
776278,2025-09-18,2025,Baltimore Orioles,New York Yankees,0,7,0,3.2,4.9
776282,2025-09-18,2025,Cincinnati Reds,Chicago Cubs,1,0,1,3.8,4.3
776270,2025-09-18,2025,Colorado Rockies,Miami Marlins,7,9,0,2.6,5.8
776272,2025-09-18,2025,Kansas City Royals,Seattle Mariners,0,2,0,3.9,7.3
776281,2025-09-18,2025,Boston Red Sox,Athletics,3,5,0,4.1,5.2
776269,2025-09-18,2025,Tampa Bay Rays,Toronto Blue Jays,4,0,1,3.2,4.6
776276,2025-09-18,2025,New York Mets,San Diego Padres,6,1,1,3.4,4.9
776275,2025-09-18,2025,Detroit Tigers,Cleveland Guardians,1,3,0,4.9,4.1
776255,2025-09-19,2025,Arizona Diamondbacks,Philadelphia Phillies,2,8,0,5.1,6.1
776265,2025-09-19,2025,St. Louis Cardinals,Milwaukee Brewers,7,1,1,3.5,5.9
776256,2025-09-19,2025,Los Angeles Dodgers,San Francisco Giants,6,3,1,6.1,4.5
776263,2025-09-19,2025,Minnesota Twins,Cleveland Guardians,2,6,0,5.8,4.2
776262,2025-09-19,2025,Houston Astros,Seattle Mariners,0,4,0,4.5,5.7
776253,2025-09-19,2025,Colorado Rockies,Los Angeles Angels,7,6,1,3.2,3.7
776251,2025-09-19,2025,Texas Rangers,Miami Marlins,4,6,0,4.3,6.2
776268,2025-09-19,2025,Detroit Tigers,Atlanta Braves,1,10,0,4.4,5.1
776260,2025-09-19,2025,Kansas City Royals,Toronto Blue Jays,20,1,1,3.8,4.3
776261,2025-09-19,2025,Tampa Bay Rays,Boston Red Sox,7,11,0,3.5,4.3
776259,2025-09-19,2025,New York Mets,Washington Nationals,12,6,1,3.8,3.1
776273,2025-09-19,2025,Baltimore Orioles,New York Yankees,4,2,1,3.0,5.2
776266,2025-09-19,2025,Pittsburgh Pirates,Athletics,3,4,0,2.5,4.0
776267,2025-09-19,2025,Cincinnati Reds,Chicago Cubs,7,4,1,3.6,4.0
776264,2025-09-19,2025,Chicago White Sox,San Diego Padres,4,3,1,3.3,4.2
776248,2025-09-20,2025,Houston Astros,Seattle Mariners,4,6,0,4.3,5.7
776246,2025-09-20,2025,Arizona Diamondbacks,Philadelphia Phillies,4,3,1,4.9,6.8
776241,2025-09-20,2025,Colorado Rockies,Los Angeles Angels,0,3,0,3.8,4.0
776244,2025-09-20,2025,St. Louis Cardinals,Milwaukee Brewers,2,3,0,3.8,5.0
776233,2025-09-20,2025,Los Angeles Dodgers,San Francisco Giants,7,5,1,6.4,3.7
776245,2025-09-20,2025,Kansas City Royals,Toronto Blue Jays,2,1,1,5.6,4.0
776257,2025-09-20,2025,Baltimore Orioles,New York Yankees,1,6,0,3.1,5.2
776250,2025-09-20,2025,Chicago White Sox,San Diego Padres,3,7,0,3.1,4.1
776247,2025-09-20,2025,Tampa Bay Rays,Boston Red Sox,3,6,0,3.7,4.7
776249,2025-09-20,2025,Pittsburgh Pirates,Athletics,2,0,1,2.6,4.1
776254,2025-09-20,2025,Cincinnati Reds,Chicago Cubs,6,3,1,4.0,4.3
776252,2025-09-20,2025,New York Mets,Washington Nationals,3,5,0,5.0,3.0
776243,2025-09-20,2025,Minnesota Twins,Cleveland Guardians,0,8,0,5.5,3.8
777839,2025-09-20,2025,Minnesota Twins,Cleveland Guardians,0,6,0,4.3,4.4
776258,2025-09-20,2025,Detroit Tigers,Atlanta Braves,5,6,0,4.1,5.7
776242,2025-09-20,2025,Texas Rangers,Miami Marlins,3,4,0,4.3,6.1
776236,2025-09-21,2025,Tampa Bay Rays,Boston Red Sox,7,3,1,3.5,4.6
776228,2025-09-21,2025,Houston Astros,Seattle Mariners,3,7,0,4.4,5.8
776230,2025-09-21,2025,Arizona Diamondbacks,Philadelphia Phillies,9,2,1,4.8,6.2
776227,2025-09-21,2025,Los Angeles Dodgers,San Francisco Giants,1,3,0,6.4,3.7
776232,2025-09-21,2025,Colorado Rockies,Los Angeles Angels,3,1,1,3.6,3.1
776226,2025-09-21,2025,Texas Rangers,Miami Marlins,2,4,0,4.1,6.0
776235,2025-09-21,2025,Chicago White Sox,San Diego Padres,2,3,0,3.0,4.6
776231,2025-09-21,2025,St. Louis Cardinals,Milwaukee Brewers,5,1,1,3.8,5.3
776229,2025-09-21,2025,Kansas City Royals,Toronto Blue Jays,5,8,0,5.8,3.9
776237,2025-09-21,2025,New York Mets,Washington Nationals,2,3,0,5.0,3.2
776239,2025-09-21,2025,Cincinnati Reds,Chicago Cubs,1,0,1,4.2,4.0
776240,2025-09-21,2025,Baltimore Orioles,New York Yankees,1,7,0,3.0,5.7
776234,2025-09-21,2025,Pittsburgh Pirates,Athletics,11,0,1,2.6,4.1
776238,2025-09-21,2025,Detroit Tigers,Atlanta Braves,2,6,0,3.4,6.2
776225,2025-09-21,2025,Minnesota Twins,Cleveland Guardians,6,2,1,4.1,4.7
776222,2025-09-22,2025,San Diego Padres,Milwaukee Brewers,5,4,1,4.8,5.0
776221,2025-09-22,2025,Atlanta Braves,Washington Nationals,11,5,1,6.6,3.5
776220,2025-09-22,2025,San Francisco Giants,St. Louis Cardinals,5,6,0,3.7,4.0
776207,2025-09-23,2025,Los Angeles Angels,Kansas City Royals,4,8,0,2.8,5.9
776213,2025-09-23,2025,Arizona Diamondbacks,Los Angeles Dodgers,5,4,1,5.4,5.6
776210,2025-09-23,2025,Texas Rangers,Minnesota Twins,1,4,0,3.8,4.4
776211,2025-09-23,2025,San Francisco Giants,St. Louis Cardinals,8,9,0,3.7,4.4
776208,2025-09-23,2025,Athletics,Houston Astros,5,1,1,4.1,4.4
776214,2025-09-23,2025,San Diego Padres,Milwaukee Brewers,7,0,1,5.1,5.1
776209,2025-09-23,2025,Chicago Cubs,New York Mets,7,9,0,3.7,4.9
776212,2025-09-23,2025,Seattle Mariners,Colorado Rockies,4,3,1,6.1,3.9
776217,2025-09-23,2025,Toronto Blue Jays,Boston Red Sox,1,4,0,4.1,4.3
776216,2025-09-23,2025,New York Yankees,Chicago White Sox,3,2,1,5.5,2.6
776215,2025-09-23,2025,Philadelphia Phillies,Miami Marlins,5,6,0,5.3,5.6
776224,2025-09-23,2025,Cincinnati Reds,Pittsburgh Pirates,2,4,0,4.1,3.6
776218,2025-09-23,2025,Cleveland Guardians,Detroit Tigers,5,2,1,4.6,2.5
776223,2025-09-23,2025,Baltimore Orioles,Tampa Bay Rays,6,0,1,2.8,4.1
776219,2025-09-23,2025,Atlanta Braves,Washington Nationals,3,2,1,7.4,3.4
776195,2025-09-24,2025,Athletics,Houston Astros,6,0,1,4.1,4.5
776194,2025-09-24,2025,Seattle Mariners,Colorado Rockies,9,2,1,5.8,4.2
776193,2025-09-24,2025,Arizona Diamondbacks,Los Angeles Dodgers,4,5,0,5.4,5.9
776197,2025-09-24,2025,Los Angeles Angels,Kansas City Royals,3,2,1,2.6,6.5
776192,2025-09-24,2025,Texas Rangers,Minnesota Twins,4,2,1,3.3,3.9
776205,2025-09-24,2025,Chicago Cubs,New York Mets,10,3,1,3.8,5.4
776206,2025-09-24,2025,Toronto Blue Jays,Boston Red Sox,1,7,0,3.6,4.3
776196,2025-09-24,2025,San Francisco Giants,St. Louis Cardinals,4,3,1,3.8,5.1
776201,2025-09-24,2025,Philadelphia Phillies,Miami Marlins,11,1,1,5.2,5.7
776202,2025-09-24,2025,Cincinnati Reds,Pittsburgh Pirates,3,4,0,4.3,3.8
776204,2025-09-24,2025,Cleveland Guardians,Detroit Tigers,5,1,1,4.7,2.4
776203,2025-09-24,2025,Baltimore Orioles,Tampa Bay Rays,2,6,0,3.3,3.7
776198,2025-09-24,2025,San Diego Padres,Milwaukee Brewers,1,3,0,5.6,4.3
776200,2025-09-24,2025,Atlanta Braves,Washington Nationals,3,4,0,7.5,3.5
776199,2025-09-24,2025,New York Yankees,Chicago White Sox,8,1,1,5.4,2.3
776179,2025-09-25,2025,Seattle Mariners,Colorado Rockies,6,2,1,6.5,4.0
776178,2025-09-25,2025,Los Angeles Angels,Kansas City Royals,4,9,0,2.8,6.5
776187,2025-09-25,2025,Chicago Cubs,New York Mets,5,8,0,4.4,5.4
776186,2025-09-25,2025,Toronto Blue Jays,Boston Red Sox,6,1,1,3.2,4.9
776184,2025-09-25,2025,New York Yankees,Chicago White Sox,5,3,1,5.7,2.4
776189,2025-09-25,2025,Cleveland Guardians,Detroit Tigers,2,4,0,4.9,2.3
776188,2025-09-25,2025,Philadelphia Phillies,Miami Marlins,1,0,1,5.5,5.0
776182,2025-09-25,2025,Athletics,Houston Astros,5,11,0,4.4,3.4
776183,2025-09-25,2025,Texas Rangers,Minnesota Twins,0,4,0,2.9,3.9
776191,2025-09-25,2025,Baltimore Orioles,Tampa Bay Rays,6,5,1,3.1,3.8
776190,2025-09-25,2025,Cincinnati Reds,Pittsburgh Pirates,2,1,1,4.1,3.7
776185,2025-09-25,2025,Arizona Diamondbacks,Los Angeles Dodgers,0,8,0,5.0,5.1
776180,2025-09-26,2025,Atlanta Braves,Pittsburgh Pirates,3,9,0,7.0,3.3
776172,2025-09-26,2025,Athletics,Kansas City Royals,4,3,1,3.8,6.8
776168,2025-09-26,2025,Seattle Mariners,Los Angeles Dodgers,2,3,0,6.6,4.9
776170,2025-09-26,2025,San Diego Padres,Arizona Diamondbacks,7,4,1,4.6,4.5
776166,2025-09-26,2025,San Francisco Giants,Colorado Rockies,6,3,1,4.0,3.9
776171,2025-09-26,2025,Milwaukee Brewers,Cincinnati Reds,1,3,0,3.7,3.9
776173,2025-09-26,2025,Miami Marlins,New York Mets,6,2,1,4.4,6.0
776169,2025-09-26,2025,Los Angeles Angels,Houston Astros,4,3,1,2.9,3.9
776181,2025-09-26,2025,Boston Red Sox,Detroit Tigers,4,3,1,4.7,2.3
776177,2025-09-26,2025,Toronto Blue Jays,Tampa Bay Rays,4,2,1,2.7,4.0
776174,2025-09-26,2025,New York Yankees,Baltimore Orioles,8,4,1,5.8,3.5
776165,2025-09-26,2025,Washington Nationals,Chicago White Sox,9,10,0,3.5,2.6
776176,2025-09-26,2025,Philadelphia Phillies,Minnesota Twins,3,1,1,4.8,3.9
776167,2025-09-26,2025,Chicago Cubs,St. Louis Cardinals,12,1,1,4.5,4.6
776175,2025-09-26,2025,Cleveland Guardians,Texas Rangers,3,7,0,4.8,2.6
776154,2025-09-27,2025,Athletics,Kansas City Royals,2,4,0,3.5,6.1
776150,2025-09-27,2025,Seattle Mariners,Los Angeles Dodgers,3,5,0,5.7,4.7
776155,2025-09-27,2025,Los Angeles Angels,Houston Astros,1,6,0,3.1,3.9
776153,2025-09-27,2025,Milwaukee Brewers,Cincinnati Reds,4,7,0,3.6,3.1
776156,2025-09-27,2025,Atlanta Braves,Pittsburgh Pirates,1,3,0,6.2,3.9
776158,2025-09-27,2025,Cleveland Guardians,Texas Rangers,3,2,1,4.4,3.1
776163,2025-09-27,2025,Philadelphia Phillies,Minnesota Twins,0,5,0,4.8,3.3
776152,2025-09-27,2025,San Diego Padres,Arizona Diamondbacks,5,1,1,4.4,4.3
776157,2025-09-27,2025,Boston Red Sox,Detroit Tigers,1,2,0,4.5,2.4
776160,2025-09-27,2025,Washington Nationals,Chicago White Sox,6,5,1,4.1,3.4
776146,2025-09-27,2025,San Francisco Giants,Colorado Rockies,4,3,1,4.5,3.6
776159,2025-09-27,2025,Toronto Blue Jays,Tampa Bay Rays,5,1,1,2.9,4.1
776164,2025-09-27,2025,Chicago Cubs,St. Louis Cardinals,7,3,1,5.3,4.4
776162,2025-09-27,2025,New York Yankees,Baltimore Orioles,6,1,1,6.6,3.5
776161,2025-09-27,2025,Miami Marlins,New York Mets,0,5,0,5.0,5.7
776149,2025-09-28,2025,Atlanta Braves,Pittsburgh Pirates,4,1,1,5.8,4.2
776144,2025-09-28,2025,Milwaukee Brewers,Cincinnati Reds,4,2,1,3.1,3.8
776148,2025-09-28,2025,Miami Marlins,New York Mets,4,0,1,4.4,5.4
776147,2025-09-28,2025,Cleveland Guardians,Texas Rangers,9,8,1,4.3,3.0
776139,2025-09-28,2025,Seattle Mariners,Los Angeles Dodgers,1,6,0,4.8,4.6
776136,2025-09-28,2025,San Diego Padres,Arizona Diamondbacks,12,4,1,4.6,3.6
776145,2025-09-28,2025,Toronto Blue Jays,Tampa Bay Rays,13,4,1,2.8,3.7
776143,2025-09-28,2025,Washington Nationals,Chicago White Sox,0,8,0,4.7,3.8
776140,2025-09-28,2025,New York Yankees,Baltimore Orioles,3,2,1,6.2,2.8
776141,2025-09-28,2025,Philadelphia Phillies,Minnesota Twins,2,1,1,4.2,2.9
776137,2025-09-28,2025,San Francisco Giants,Colorado Rockies,4,0,1,4.4,3.4
776138,2025-09-28,2025,Athletics,Kansas City Royals,2,9,0,3.5,6.0
776151,2025-09-28,2025,Boston Red Sox,Detroit Tigers,4,3,1,4.5,2.1
776142,2025-09-28,2025,Chicago Cubs,St. Louis Cardinals,2,0,1,5.6,4.1
776135,2025-09-28,2025,Los Angeles Angels,Houston Astros,2,6,0,3.0,3.9
813074,2025-09-30,2025,New York Yankees,Boston Red Sox,1,3,0,5.5,4.4
813069,2025-09-30,2025,Los Angeles Dodgers,Cincinnati Reds,10,5,1,4.7,3.4
813072,2025-09-30,2025,Cleveland Guardians,Detroit Tigers,1,2,0,4.9,2.4
813066,2025-09-30,2025,Chicago Cubs,San Diego Padres,3,1,1,5.0,5.1
813071,2025-10-01,2025,Cleveland Guardians,Detroit Tigers,6,1,1,4.4,2.5
813064,2025-10-01,2025,Chicago Cubs,San Diego Padres,0,3,0,5.3,5.1
813070,2025-10-01,2025,New York Yankees,Boston Red Sox,4,3,1,4.9,4.4
813068,2025-10-01,2025,Los Angeles Dodgers,Cincinnati Reds,8,4,1,5.5,3.8
813073,2025-10-02,2025,Cleveland Guardians,Detroit Tigers,3,6,0,4.2,2.5
813059,2025-10-02,2025,Chicago Cubs,San Diego Padres,3,1,1,4.9,5.1
813065,2025-10-02,2025,New York Yankees,Boston Red Sox,4,0,1,5.1,3.6
813058,2025-10-04,2025,Seattle Mariners,Detroit Tigers,2,3,0,4.4,2.6
813051,2025-10-04,2025,Philadelphia Phillies,Los Angeles Dodgers,3,5,0,3.5,5.7
813047,2025-10-04,2025,Milwaukee Brewers,Chicago Cubs,9,3,1,2.6,4.9
813063,2025-10-04,2025,Toronto Blue Jays,New York Yankees,10,1,1,4.0,4.9
813062,2025-10-05,2025,Toronto Blue Jays,New York Yankees,13,7,1,5.0,4.3
813057,2025-10-05,2025,Seattle Mariners,Detroit Tigers,3,2,1,4.4,2.7
813052,2025-10-06,2025,Philadelphia Phillies,Los Angeles Dodgers,3,4,0,3.8,5.5
813048,2025-10-06,2025,Milwaukee Brewers,Chicago Cubs,7,3,1,3.0,5.2
813056,2025-10-07,2025,Detroit Tigers,Seattle Mariners,4,8,0,2.7,4.3
813061,2025-10-07,2025,New York Yankees,Toronto Blue Jays,9,6,1,4.7,6.2
813041,2025-10-08,2025,Los Angeles Dodgers,Philadelphia Phillies,2,8,0,5.8,3.3
813060,2025-10-08,2025,New York Yankees,Toronto Blue Jays,2,5,0,4.8,6.7
813049,2025-10-08,2025,Chicago Cubs,Milwaukee Brewers,4,3,1,4.8,3.6
813055,2025-10-08,2025,Detroit Tigers,Seattle Mariners,9,3,1,3.0,4.5
813042,2025-10-09,2025,Los Angeles Dodgers,Philadelphia Phillies,2,1,1,5.6,3.8
813050,2025-10-09,2025,Chicago Cubs,Milwaukee Brewers,6,0,1,4.2,3.6
813054,2025-10-10,2025,Seattle Mariners,Detroit Tigers,3,2,1,4.1,3.5
813046,2025-10-11,2025,Milwaukee Brewers,Chicago Cubs,3,1,1,3.5,4.3
813040,2025-10-12,2025,Toronto Blue Jays,Seattle Mariners,1,3,0,6.4,4.0
813044,2025-10-13,2025,Toronto Blue Jays,Seattle Mariners,3,10,0,6.4,3.4
813036,2025-10-13,2025,Milwaukee Brewers,Los Angeles Dodgers,1,2,0,3.4,5.3
