game_id,game_date,season,home_team,away_team,home_pts,away_pts,total_pts,spread,home_won,home_fg_pct,away_fg_pct,home_fg3_pct,away_fg3_pct,home_reb,away_reb,home_ast,away_ast,home_tov,away_tov,home_pts_l10,away_pts_l10,home_opp_pts_l10,away_opp_pts_l10,home_win_l10,away_win_l10,home_fg_pct_l10,away_fg_pct_l10,home_reb_l10,away_reb_l10,home_ast_l10,away_ast_l10,home_tov_l10,away_tov_l10,pts_diff_l10,def_diff_l10,win_rate_diff,fg_pct_diff,reb_diff,ast_diff,tov_diff,combined_pts_l10,combined_def_l10
0022300649,2024-01-27,2023-24,SAS,MIN,113,112,225,1,1,0.548,0.57,0.433,0.538,39,32,35,30,15,13,118.2,113.6,117.9,106.8,0.4,0.7,0.47779999999999995,0.5022,44.6,43.4,30.9,28.4,12.7,13.7,4.6000000000000085,-11.100000000000009,-0.29999999999999993,-0.024400000000000033,1.2000000000000028,2.5,-1.0,231.8,224.7
0022300650,2024-01-27,2023-24,GSW,LAL,144,145,289,-1,0,0.462,0.485,0.397,0.333,50,55,37,33,17,19,121.6,121.4,125.0,120.7,0.4,0.6,0.5041,0.5206000000000001,41.2,40.5,28.2,30.4,11.5,14.4,0.19999999999998863,-4.299999999999997,-0.19999999999999996,-0.01650000000000007,0.7000000000000028,-2.1999999999999993,-2.9000000000000004,243.0,245.7
0022300648,2024-01-27,2023-24,MIL,NOP,141,117,258,24,1,0.56,0.471,0.444,0.391,45,43,30,20,9,14,121.5,119.7,121.7,114.0,0.6,0.5,0.4840000000000001,0.4922999999999999,45.4,44.7,26.9,29.8,11.2,11.5,1.7999999999999972,-7.700000000000003,0.09999999999999998,-0.008299999999999808,0.6999999999999957,-2.900000000000002,-0.3000000000000007,241.2,235.7
0022300643,2024-01-27,2023-24,NYK,MIA,125,109,234,16,1,0.517,0.466,0.515,0.378,46,38,25,26,7,8,113.5,103.7,99.9,110.2,0.8,0.4,0.47240000000000004,0.4423,48.7,41.4,24.5,24.0,14.4,12.8,9.799999999999997,10.299999999999997,0.4,0.030100000000000016,7.300000000000004,0.5,1.5999999999999996,217.2,210.10000000000002
0022300644,2024-01-27,2023-24,DEN,PHI,111,105,216,6,1,0.451,0.531,0.351,0.273,44,39,25,25,7,11,113.8,117.1,114.3,117.1,0.6,0.6,0.5173,0.4625,42.3,40.9,26.4,24.9,13.8,9.5,-3.299999999999997,2.799999999999997,0.0,0.05479999999999996,1.3999999999999986,1.5,4.300000000000001,230.89999999999998,231.39999999999998
0022300642,2024-01-27,2023-24,DET,WAS,104,118,222,-14,0,0.435,0.45,0.281,0.324,45,50,22,26,17,9,115.8,113.6,122.7,119.5,0.2,0.1,0.4840000000000001,0.4676,42.4,43.2,28.6,30.5,12.3,13.5,2.200000000000003,-3.200000000000003,0.1,0.01640000000000008,-0.8000000000000043,-1.8999999999999986,-1.1999999999999993,229.39999999999998,242.2
0022300647,2024-01-27,2023-24,CHA,UTA,122,134,256,-12,0,0.511,0.559,0.406,0.415,35,49,35,38,10,13,105.9,128.7,120.6,120.1,0.2,0.7,0.43570000000000003,0.5139999999999999,41.7,47.6,23.6,31.0,13.2,14.0,-22.799999999999983,-0.5,-0.49999999999999994,-0.07829999999999987,-5.899999999999999,-7.399999999999999,-0.8000000000000007,234.6,240.7
0022300651,2024-01-27,2023-24,DAL,SAC,115,120,235,-5,0,0.439,0.538,0.348,0.367,43,39,35,27,10,13,119.5,121.8,121.4,121.1,0.5,0.5,0.4851,0.4897,40.4,41.9,25.2,29.6,12.5,11.7,-2.299999999999997,-0.30000000000001137,0.0,-0.0046000000000000485,-1.5,-4.400000000000002,0.8000000000000007,241.3,242.5
0022300645,2024-01-27,2023-24,BKN,HOU,106,104,210,2,1,0.486,0.394,0.353,0.27,40,55,24,20,19,17,109.3,116.9,111.4,121.5,0.2,0.3,0.45280000000000004,0.46290000000000003,41.8,46.2,26.2,25.0,11.8,11.2,-7.6000000000000085,10.099999999999994,-0.09999999999999998,-0.010099999999999998,-4.400000000000006,1.1999999999999993,0.6000000000000014,226.2,232.9
0022300653,2024-01-28,2023-24,ATL,TOR,126,125,251,1,1,0.463,0.461,0.222,0.484,51,46,27,29,14,14,112.7,113.1,121.6,120.0,0.4,0.2,0.43929999999999997,0.48600000000000004,44.5,40.8,25.2,30.4,13.2,11.5,-0.3999999999999915,-1.5999999999999943,0.2,-0.046700000000000075,3.700000000000003,-5.199999999999999,1.6999999999999993,225.8,241.6
0022300654,2024-01-28,2023-24,DET,OKC,120,104,224,16,1,0.495,0.478,0.423,0.286,53,43,27,17,9,10,115.3,119.5,123.2,106.9,0.2,0.8,0.4826,0.5019,42.9,43.2,28.3,29.1,12.9,11.6,-4.200000000000003,-16.299999999999997,-0.6000000000000001,-0.01930000000000004,-0.30000000000000426,-0.8000000000000007,1.3000000000000007,234.8,230.10000000000002
0022300656,2024-01-28,2023-24,POR,CHI,96,104,200,-8,0,0.405,0.467,0.182,0.25,48,40,22,27,13,4,104.9,117.7,120.4,114.9,0.3,0.6,0.4316999999999999,0.5046999999999999,41.3,44.4,22.0,28.4,13.0,12.7,-12.799999999999997,-5.5,-0.3,-0.07300000000000001,-3.1000000000000014,-6.399999999999999,0.3000000000000007,222.60000000000002,235.3
0022300655,2024-01-28,2023-24,ORL,PHX,113,98,211,15,1,0.446,0.562,0.333,0.286,40,39,30,19,7,22,102.6,121.7,107.8,117.5,0.3,0.7,0.44699999999999995,0.5298,43.1,42.6,22.7,27.1,12.5,13.2,-19.10000000000001,9.700000000000003,-0.39999999999999997,-0.0828000000000001,0.5,-4.400000000000002,-0.6999999999999993,224.3,225.3
0022300652,2024-01-28,2023-24,IND,MEM,116,110,226,6,1,0.489,0.463,0.371,0.367,44,45,31,20,10,13,117.9,108.9,118.4,110.4,0.5,0.6,0.49960000000000004,0.44110000000000005,43.1,43.1,31.5,27.7,14.2,14.0,9.0,-8.0,-0.09999999999999998,0.058499999999999996,0.0,3.8000000000000007,0.1999999999999993,226.8,228.8
0022300668,2024-01-29,2023-24,POR,PHI,130,104,234,26,1,0.548,0.446,0.429,0.172,39,34,29,17,13,14,106.1,118.4,119.6,115.4,0.3,0.6,0.4338,0.4749,41.8,41.0,22.3,25.2,12.8,9.2,-12.300000000000011,-4.199999999999989,-0.3,-0.04109999999999997,0.7999999999999972,-2.8999999999999986,3.6000000000000014,224.5,235.0
0022300665,2024-01-29,2023-24,SAS,WAS,113,118,231,-5,0,0.467,0.535,0.4,0.36,36,45,31,32,14,18,116.5,114.9,118.3,117.8,0.4,0.2,0.4805,0.4655,43.9,43.7,30.8,29.8,13.7,12.4,1.5999999999999943,-0.5,0.2,0.014999999999999958,0.19999999999999574,1.0,1.299999999999999,231.4,236.1
0022300658,2024-01-29,2023-24,CLE,LAC,118,108,226,10,1,0.488,0.475,0.325,0.324,46,37,28,28,13,12,119.6,122.2,101.4,111.5,0.9,0.8,0.49349999999999994,0.5115,48.6,42.5,28.2,28.3,12.6,10.6,-2.6000000000000085,10.099999999999994,0.09999999999999998,-0.018000000000000016,6.100000000000001,-0.10000000000000142,2.0,241.8,212.9
0022300662,2024-01-29,2023-24,HOU,LAL,135,119,254,16,1,0.531,0.495,0.333,0.371,56,35,36,26,15,12,116.0,125.3,120.1,124.8,0.3,0.6,0.4603,0.5179,47.5,42.0,25.0,31.4,11.7,14.4,-9.299999999999997,4.700000000000003,-0.3,-0.05760000000000004,5.5,-6.399999999999999,-2.700000000000001,241.3,244.89999999999998
0022300661,2024-01-29,2023-24,MIA,PHX,105,118,223,-13,0,0.393,0.489,0.389,0.35,44,47,20,30,11,7,102.6,120.0,111.4,116.7,0.3,0.7,0.4389,0.5408999999999999,40.7,41.5,23.6,26.1,12.5,14.2,-17.400000000000006,5.299999999999997,-0.39999999999999997,-0.10199999999999992,-0.7999999999999972,-2.5,-1.6999999999999993,222.6,228.10000000000002
0022300659,2024-01-29,2023-24,BOS,NOP,118,112,230,6,1,0.506,0.505,0.37,0.286,40,40,27,21,11,12,117.0,121.9,110.6,117.0,0.7,0.5,0.45430000000000004,0.5035,47.0,44.7,24.6,29.6,9.5,12.0,-4.900000000000006,6.400000000000006,0.19999999999999996,-0.04919999999999991,2.299999999999997,-5.0,-2.5,238.9,227.6
0022300664,2024-01-29,2023-24,OKC,MIN,101,107,208,-6,0,0.443,0.482,0.4,0.483,38,45,21,21,12,13,117.1,113.5,106.9,108.9,0.7,0.6,0.4904,0.5054000000000001,43.3,41.8,27.2,28.0,11.4,13.2,3.5999999999999943,2.0,0.09999999999999998,-0.015000000000000069,1.5,-0.8000000000000007,-1.799999999999999,230.6,215.8
0022300666,2024-01-29,2023-24,DAL,ORL,131,129,260,2,1,0.623,0.511,0.481,0.474,35,35,27,27,15,11,117.1,102.2,123.1,106.6,0.4,0.3,0.4707,0.44770000000000004,39.5,41.4,25.2,23.2,11.8,12.1,14.899999999999991,-16.5,0.10000000000000003,0.022999999999999965,-1.8999999999999986,2.0,-0.29999999999999893,219.3,229.7
0022300660,2024-01-29,2023-24,BKN,UTA,147,114,261,33,1,0.514,0.453,0.467,0.333,50,44,41,23,8,17,109.8,130.1,110.6,121.4,0.3,0.7,0.4627,0.5124000000000001,40.8,47.7,26.1,31.8,12.9,13.0,-20.299999999999997,10.800000000000011,-0.39999999999999997,-0.04970000000000008,-6.900000000000006,-5.699999999999999,-0.09999999999999964,239.89999999999998,232.0
0022300657,2024-01-29,2023-24,CHA,NYK,92,113,205,-21,0,0.457,0.524,0.344,0.324,41,42,23,25,13,9,106.9,113.9,122.1,100.3,0.2,0.8,0.44420000000000004,0.47470000000000007,40.8,48.8,24.5,24.3,13.0,13.7,-7.0,-21.799999999999997,-0.6000000000000001,-0.030500000000000027,-8.0,0.1999999999999993,-0.6999999999999993,220.8,222.39999999999998
0022300663,2024-01-29,2023-24,MEM,SAC,94,103,197,-9,0,0.375,0.512,0.361,0.289,37,51,22,24,14,19,107.8,120.3,110.5,119.6,0.5,0.5,0.4431,0.4915,42.2,41.6,26.8,28.8,13.6,11.6,-12.5,9.099999999999994,0.0,-0.0484,0.6000000000000014,-2.0,2.0,228.1,230.1
0022300667,2024-01-29,2023-24,DEN,MIL,113,107,220,6,1,0.484,0.429,0.222,0.4,47,40,29,24,8,12,112.9,124.8,112.6,122.2,0.7,0.7,0.5119,0.4939,42.9,45.8,26.1,27.9,13.2,11.0,-11.899999999999991,9.600000000000009,0.0,0.018000000000000016,-2.8999999999999986,-1.7999999999999972,2.1999999999999993,237.7,234.8
0022300672,2024-01-30,2023-24,CHI,TOR,107,118,225,-11,0,0.507,0.518,0.344,0.483,33,38,21,34,17,19,117.7,112.3,115.4,120.8,0.6,0.1,0.49729999999999996,0.4736000000000001,44.3,40.9,28.2,29.5,11.7,12.2,5.400000000000006,5.3999999999999915,0.5,0.023699999999999888,3.3999999999999986,-1.3000000000000007,-0.5,230.0,236.2
0022300669,2024-01-30,2023-24,ATL,LAL,138,122,260,16,1,0.525,0.533,0.421,0.364,46,37,32,28,12,14,111.4,124.0,120.9,125.2,0.4,0.5,0.4385,0.5131,44.1,41.6,24.7,30.6,13.4,14.1,-12.599999999999994,4.299999999999997,-0.09999999999999998,-0.0746,2.5,-5.900000000000002,-0.6999999999999993,235.4,246.10000000000002
0022300671,2024-01-30,2023-24,NYK,UTA,118,103,221,15,1,0.468,0.453,0.382,0.333,45,43,29,23,5,14,114.0,128.3,101.1,124.5,0.8,0.6,0.48550000000000004,0.5055000000000001,47.5,47.4,24.2,30.8,13.2,13.7,-14.300000000000011,23.400000000000006,0.20000000000000007,-0.020000000000000018,0.10000000000000142,-6.600000000000001,-0.5,242.3,225.6
0022300670,2024-01-30,2023-24,BOS,IND,129,124,253,5,1,0.54,0.463,0.472,0.308,40,50,25,33,10,7,116.1,118.3,109.8,119.0,0.7,0.5,0.46160000000000007,0.5039,46.4,42.1,25.2,31.5,9.8,13.9,-2.200000000000003,9.200000000000003,0.19999999999999996,-0.04229999999999995,4.299999999999997,-6.300000000000001,-4.1,234.39999999999998,228.8
0022300673,2024-01-30,2023-24,GSW,PHI,119,107,226,12,1,0.557,0.459,0.438,0.433,42,39,32,11,16,16,123.9,117.9,128.0,116.4,0.3,0.6,0.4965,0.47909999999999997,42.6,41.0,29.6,23.9,12.0,10.0,6.0,-11.599999999999994,-0.3,0.017400000000000027,1.6000000000000014,5.700000000000003,2.0,241.8,244.4
0022300675,2024-01-31,2023-24,CLE,DET,128,121,249,7,1,0.528,0.556,0.343,0.516,33,35,26,27,9,17,117.4,115.9,102.1,120.5,0.9,0.3,0.4888,0.4849,47.0,44.5,27.3,28.2,13.1,12.7,1.5,18.400000000000006,0.6000000000000001,0.0039000000000000146,2.5,-0.8999999999999986,0.40000000000000036,233.3,222.6
0022300679,2024-01-31,2023-24,HOU,NOP,99,110,209,-11,0,0.402,0.5,0.295,0.324,29,56,19,20,5,16,117.6,119.8,119.6,118.8,0.4,0.4,0.4659,0.493,48.1,43.6,25.7,28.2,11.8,11.6,-2.200000000000003,-0.7999999999999972,0.0,-0.027100000000000013,4.5,-2.5,0.20000000000000107,237.39999999999998,238.39999999999998
0022300676,2024-01-31,2023-24,WAS,LAC,109,125,234,-16,0,0.464,0.47,0.31,0.4,45,52,19,25,13,8,113.9,122.7,115.5,112.7,0.3,0.8,0.4696000000000001,0.5194,44.4,42.2,29.8,29.0,12.8,10.4,-8.799999999999997,-2.799999999999997,-0.5,-0.0497999999999999,2.1999999999999957,0.8000000000000007,2.4000000000000004,236.60000000000002,228.2
0022300682,2024-01-31,2023-24,OKC,DEN,105,100,205,5,1,0.425,0.398,0.423,0.405,53,47,24,21,11,8,113.3,111.1,109.9,111.9,0.6,0.7,0.4777,0.5015,41.2,43.8,25.2,25.5,11.4,12.8,2.200000000000003,2.0,-0.09999999999999998,-0.023799999999999932,-2.5999999999999943,-0.3000000000000007,-1.4000000000000004,224.39999999999998,221.8
0022300683,2024-01-31,2023-24,POR,MIL,119,116,235,3,1,0.533,0.489,0.429,0.289,39,39,26,27,11,13,111.4,123.9,116.1,120.3,0.4,0.7,0.4609,0.4921000000000001,41.5,46.0,23.6,27.2,13.2,11.3,-12.5,4.200000000000003,-0.29999999999999993,-0.031200000000000117,-4.5,-3.599999999999998,1.8999999999999986,235.3,236.39999999999998
0022300680,2024-01-31,2023-24,MIN,DAL,121,87,208,34,1,0.563,0.408,0.433,0.207,45,31,31,18,10,16,112.2,118.7,106.3,125.2,0.7,0.4,0.5073000000000001,0.4877000000000001,41.6,38.6,27.9,25.9,13.6,12.2,-6.5,18.900000000000006,0.29999999999999993,0.019600000000000006,3.0,2.0,1.4000000000000004,230.9,231.5
0022300681,2024-01-31,2023-24,SAS,ORL,98,108,206,-10,0,0.45,0.477,0.29,0.35,41,45,24,29,17,15,114.3,105.9,120.2,108.4,0.3,0.3,0.4755,0.4626,43.0,40.3,30.8,23.9,13.7,12.0,8.399999999999991,-11.799999999999997,0.0,0.012899999999999967,2.700000000000003,6.900000000000002,1.6999999999999993,220.2,228.60000000000002
0022300678,2024-01-31,2023-24,MIA,SAC,115,106,221,9,1,0.5,0.441,0.464,0.3,49,44,38,26,8,9,101.1,120.6,110.4,115.7,0.3,0.6,0.4321,0.5009,41.3,44.2,23.1,28.4,12.6,12.6,-19.5,5.299999999999997,-0.3,-0.06880000000000003,-2.9000000000000057,-5.299999999999997,0.0,221.7,226.10000000000002
0022300674,2024-01-31,2023-24,CHA,CHI,110,117,227,-7,0,0.444,0.517,0.348,0.379,40,44,25,28,9,9,106.3,116.5,121.1,116.0,0.2,0.5,0.4497,0.4990999999999999,41.3,42.5,25.1,27.6,13.5,12.1,-10.200000000000003,-5.099999999999994,-0.3,-0.04939999999999989,-1.2000000000000028,-2.5,1.4000000000000004,222.8,237.1
0022300677,2024-01-31,2023-24,BKN,PHX,120,136,256,-16,0,0.5,0.62,0.41,0.5,27,42,28,35,11,15,112.1,120.7,110.5,113.4,0.3,0.8,0.46900000000000003,0.5404,40.7,43.7,27.7,27.4,12.2,13.5,-8.600000000000009,2.9000000000000057,-0.5,-0.07139999999999996,-3.0,0.3000000000000007,-1.3000000000000007,232.8,223.9
0022300685,2024-02-01,2023-24,NYK,IND,109,105,214,4,1,0.398,0.452,0.211,0.394,60,44,15,21,10,13,113.4,118.1,98.6,121.1,0.9,0.4,0.48290000000000005,0.48310000000000003,47.5,42.6,24.4,30.7,12.3,12.1,-4.699999999999989,22.5,0.5,-0.00019999999999997797,4.899999999999999,-6.300000000000001,0.20000000000000107,231.5,219.7
0022300687,2024-02-01,2023-24,MEM,CLE,101,108,209,-7,0,0.411,0.477,0.316,0.4,43,48,25,26,12,14,105.2,118.8,110.5,105.2,0.4,0.9,0.43220000000000003,0.48840000000000006,40.5,45.1,26.3,26.8,13.4,11.7,-13.599999999999994,-5.299999999999997,-0.5,-0.05620000000000003,-4.600000000000001,-0.5,1.700000000000001,224.0,215.7
0022300684,2024-02-01,2023-24,BOS,LAL,105,114,219,-9,0,0.423,0.404,0.333,0.528,54,52,30,30,15,7,118.8,125.3,108.7,126.3,0.8,0.5,0.4782,0.5164000000000001,47.3,41.6,25.5,30.1,10.2,13.7,-6.5,17.599999999999994,0.30000000000000004,-0.03820000000000007,5.699999999999996,-4.600000000000001,-3.5,244.1,235.0
0022300686,2024-02-01,2023-24,UTA,PHI,124,127,251,-3,0,0.517,0.5,0.333,0.438,43,40,36,27,9,4,126.2,115.4,125.2,114.4,0.5,0.6,0.49540000000000006,0.47989999999999994,47.7,39.8,29.7,22.4,13.5,10.5,10.799999999999997,-10.799999999999997,-0.09999999999999998,0.015500000000000125,7.900000000000006,7.300000000000001,3.0,241.60000000000002,239.60000000000002
0022300695,2024-02-02,2023-24,OKC,CHA,126,106,232,20,1,0.587,0.446,0.472,0.452,44,35,31,22,16,14,112.6,107.4,109.9,119.3,0.6,0.2,0.4744999999999999,0.45809999999999995,41.9,40.9,25.3,25.4,11.7,12.5,5.199999999999989,9.399999999999991,0.39999999999999997,0.01639999999999997,1.0,-0.09999999999999787,-0.8000000000000007,220.0,229.2
0022300688,2024-02-02,2023-24,DET,LAC,125,136,261,-11,0,0.506,0.596,0.425,0.483,38,36,28,31,16,9,117.0,121.4,120.2,112.5,0.3,0.8,0.4934,0.504,44.0,43.0,28.2,28.3,12.3,10.0,-4.400000000000006,-7.700000000000003,-0.5,-0.010599999999999998,1.0,-0.10000000000000142,2.3000000000000007,238.4,232.7
0022300693,2024-02-02,2023-24,MEM,GSW,101,121,222,-20,0,0.402,0.554,0.304,0.379,37,46,30,32,13,14,103.4,123.1,108.5,125.7,0.4,0.4,0.43010000000000004,0.4978000000000001,40.2,43.5,25.8,29.3,13.7,12.8,-19.69999999999999,17.200000000000003,0.0,-0.06770000000000004,-3.299999999999997,-3.5,0.8999999999999986,226.5,234.2
0022300690,2024-02-02,2023-24,ATL,PHX,129,120,249,9,1,0.516,0.534,0.386,0.378,43,38,29,31,9,16,114.4,121.6,120.5,114.5,0.5,0.8,0.44610000000000005,0.5529,45.9,43.3,25.4,28.6,13.2,13.8,-7.199999999999989,-6.0,-0.30000000000000004,-0.1067999999999999,2.6000000000000014,-3.200000000000003,-0.6000000000000014,236.0,235.0
0022300697,2024-02-02,2023-24,DEN,POR,120,108,228,12,1,0.505,0.463,0.333,0.357,48,37,34,14,11,8,110.0,114.0,110.0,116.1,0.7,0.5,0.49559999999999993,0.47520000000000007,45.1,41.6,25.0,24.4,12.0,12.4,-4.0,6.099999999999994,0.19999999999999996,0.020399999999999863,3.5,0.6000000000000014,-0.40000000000000036,224.0,226.1
0022300696,2024-02-02,2023-24,SAS,NOP,113,114,227,-1,0,0.479,0.484,0.256,0.269,55,39,35,29,18,9,112.5,116.7,118.8,118.2,0.3,0.4,0.47940000000000005,0.4856,42.4,44.5,30.6,26.5,14.6,12.1,-4.200000000000003,-0.5999999999999943,-0.10000000000000003,-0.006199999999999928,-2.1000000000000014,4.100000000000001,2.5,229.2,237.0
0022300692,2024-02-02,2023-24,HOU,TOR,135,106,241,29,1,0.591,0.44,0.355,0.333,49,37,30,17,14,14,116.3,111.0,119.6,118.3,0.3,0.2,0.46049999999999996,0.46900000000000003,46.9,41.0,25.5,29.5,11.4,12.9,5.299999999999997,-1.2999999999999972,0.09999999999999998,-0.008500000000000063,5.899999999999999,-4.0,-1.5,227.3,237.89999999999998
0022300694,2024-02-02,2023-24,MIN,ORL,106,108,214,-2,0,0.463,0.459,0.316,0.36,38,42,24,24,17,13,112.7,107.1,105.7,108.3,0.7,0.4,0.5085999999999999,0.46640000000000004,41.6,41.0,27.5,24.2,13.1,12.4,5.6000000000000085,2.5999999999999943,0.29999999999999993,0.042199999999999904,0.6000000000000014,3.3000000000000007,0.6999999999999993,219.8,214.0
0022300689,2024-02-02,2023-24,WAS,MIA,102,110,212,-8,0,0.411,0.432,0.262,0.226,43,59,28,24,8,12,114.4,102.7,116.8,111.4,0.3,0.3,0.47280000000000005,0.4375,44.3,42.1,29.3,24.6,12.8,11.8,11.700000000000003,-5.3999999999999915,0.0,0.035300000000000054,2.1999999999999957,4.699999999999999,1.0,217.10000000000002,228.2
0022300691,2024-02-02,2023-24,IND,SAC,122,133,255,-11,0,0.541,0.567,0.345,0.382,39,38,23,26,22,16,117.7,118.1,120.3,116.2,0.4,0.5,0.4816,0.48760000000000003,43.3,44.2,30.0,27.1,12.1,11.8,-0.3999999999999915,-4.099999999999994,-0.09999999999999998,-0.006000000000000061,-0.9000000000000057,2.8999999999999986,0.29999999999999893,235.8,236.5
0022300702,2024-02-03,2023-24,DAL,MIL,117,129,246,-12,0,0.494,0.568,0.41,0.4,42,36,22,34,21,11,117.1,122.0,125.3,122.0,0.4,0.6,0.4846000000000001,0.4845,38.4,44.5,25.7,26.5,12.6,11.7,-4.900000000000006,-3.299999999999997,-0.19999999999999996,0.00010000000000010001,-6.100000000000001,-0.8000000000000007,0.9000000000000004,239.1,247.3
0022300701,2024-02-03,2023-24,NYK,LAL,105,113,218,-8,0,0.41,0.488,0.286,0.387,51,38,21,28,7,5,113.7,124.2,99.7,123.6,0.9,0.6,0.47450000000000003,0.5068,47.9,42.8,23.4,30.1,11.1,13.2,-10.5,23.89999999999999,0.30000000000000004,-0.032299999999999995,5.100000000000001,-6.700000000000003,-2.0999999999999996,237.9,223.3
0022300700,2024-02-03,2023-24,CHI,SAC,115,123,238,-8,0,0.462,0.5,0.324,0.385,47,40,24,33,16,16,115.8,119.1,115.1,118.6,0.5,0.5,0.5066,0.49260000000000004,42.3,42.7,27.3,27.3,11.6,12.5,-3.299999999999997,3.5,0.0,0.014000000000000012,-0.4000000000000057,0.0,-0.9000000000000004,234.89999999999998,233.7
0022300703,2024-02-03,2023-24,SAS,CLE,101,117,218,-16,0,0.367,0.474,0.3,0.295,54,51,23,31,11,9,113.9,117.9,119.3,103.8,0.3,0.9,0.4873,0.48719999999999997,43.5,45.5,31.4,26.7,14.7,11.5,-4.0,-15.5,-0.6000000000000001,0.0001000000000000445,-2.0,4.699999999999999,3.1999999999999993,231.8,223.1
0022300699,2024-02-03,2023-24,ATL,GSW,141,134,275,7,1,0.482,0.446,0.326,0.321,57,57,27,26,8,14,117.4,123.9,119.8,124.9,0.6,0.4,0.4633000000000001,0.5069,45.2,43.6,26.2,30.1,12.7,12.6,-6.5,5.1000000000000085,0.19999999999999996,-0.04359999999999992,1.6000000000000014,-3.900000000000002,0.09999999999999964,241.3,244.7
0022300698,2024-02-03,2023-24,PHI,BKN,121,136,257,-15,0,0.458,0.516,0.414,0.392,44,53,26,35,5,10,116.9,111.4,117.5,110.7,0.6,0.3,0.4869,0.4685,39.2,39.0,22.8,27.6,9.6,11.8,5.5,-6.799999999999997,0.3,0.018399999999999972,0.20000000000000284,-4.800000000000001,-2.200000000000001,228.3,228.2
0022300709,2024-02-04,2023-24,MIN,HOU,111,90,201,21,1,0.444,0.352,0.367,0.333,58,41,21,20,15,11,112.4,118.5,106.0,115.7,0.6,0.4,0.49820000000000003,0.47920000000000007,41.3,46.8,27.4,26.5,13.1,11.6,-6.099999999999994,9.700000000000003,0.19999999999999996,0.01899999999999996,-5.5,0.8999999999999986,1.5,230.9,221.7
0022300708,2024-02-04,2023-24,MIA,LAC,95,103,198,-8,0,0.418,0.442,0.267,0.41,45,48,24,23,10,15,103.3,122.4,112.9,113.0,0.3,0.8,0.43130000000000007,0.5109,43.6,43.0,24.3,28.0,11.6,10.2,-19.10000000000001,0.09999999999999432,-0.5,-0.07959999999999995,0.6000000000000014,-3.6999999999999993,1.4000000000000004,225.7,225.9
0022300705,2024-02-04,2023-24,WAS,PHX,112,140,252,-28,0,0.49,0.614,0.219,0.44,35,42,32,33,18,17,111.9,120.9,117.9,115.8,0.2,0.7,0.4654,0.5458000000000001,43.2,43.0,28.9,29.0,12.4,14.2,-9.0,-2.1000000000000085,-0.49999999999999994,-0.08040000000000008,0.20000000000000284,-0.10000000000000142,-1.799999999999999,232.8,233.7
0022300712,2024-02-04,2023-24,DEN,POR,112,103,215,9,1,0.488,0.459,0.429,0.355,42,42,26,29,8,13,109.5,113.2,109.5,115.4,0.7,0.5,0.49049999999999994,0.4766,45.1,41.7,25.4,23.5,11.6,11.9,-3.700000000000003,5.900000000000006,0.19999999999999996,0.013899999999999912,3.3999999999999986,1.8999999999999986,-0.3000000000000007,222.7,224.9
0022300710,2024-02-04,2023-24,OKC,TOR,135,127,262,8,1,0.473,0.475,0.365,0.4,45,48,40,38,10,11,114.7,109.6,109.3,119.2,0.7,0.2,0.4915,0.4582,42.3,41.0,26.1,28.1,12.2,12.9,5.1000000000000085,9.900000000000006,0.49999999999999994,0.033299999999999996,1.2999999999999972,-2.0,-0.7000000000000011,224.3,228.5
0022300707,2024-02-04,2023-24,CHA,IND,99,115,214,-16,0,0.398,0.489,0.276,0.333,43,49,18,34,10,11,109.3,119.4,121.5,120.4,0.2,0.4,0.46799999999999997,0.4957,39.4,42.9,25.9,29.6,12.6,13.0,-10.100000000000009,-1.0999999999999943,-0.2,-0.027700000000000002,-3.5,-3.700000000000003,-0.40000000000000036,228.7,241.9
0022300706,2024-02-04,2023-24,BOS,MEM,131,91,222,40,1,0.485,0.38,0.373,0.289,57,46,30,19,10,20,114.8,104.1,108.8,110.0,0.7,0.4,0.4668,0.42889999999999995,47.7,40.4,25.9,26.1,10.6,13.8,10.700000000000003,1.2000000000000028,0.29999999999999993,0.037900000000000045,7.300000000000004,-0.20000000000000284,-3.200000000000001,218.89999999999998,218.8
0022300711,2024-02-04,2023-24,UTA,MIL,123,108,231,15,1,0.483,0.464,0.386,0.366,52,32,31,27,16,11,124.1,122.0,126.6,121.9,0.4,0.6,0.4912000000000001,0.487,46.4,43.1,29.9,26.6,13.1,11.6,2.0999999999999943,-4.699999999999989,-0.19999999999999996,0.0042000000000000925,3.299999999999997,3.299999999999997,1.5,246.1,248.5
0022300704,2024-02-04,2023-24,DET,ORL,99,111,210,-12,0,0.45,0.536,0.258,0.417,36,37,22,22,15,10,118.7,107.9,120.8,107.7,0.3,0.5,0.4982000000000001,0.4659,43.5,40.2,27.7,24.5,12.9,12.2,10.799999999999997,-13.099999999999994,-0.2,0.032300000000000106,3.299999999999997,3.1999999999999993,0.7000000000000011,226.60000000000002,228.5
0022300717,2024-02-05,2023-24,BKN,GSW,98,109,207,-11,0,0.382,0.462,0.31,0.182,38,60,23,24,10,13,114.8,125.5,111.7,125.7,0.4,0.4,0.475,0.5065000000000001,40.2,45.0,29.3,29.7,11.2,13.0,-10.700000000000003,14.0,0.0,-0.031500000000000083,-4.799999999999997,-0.3999999999999986,-1.8000000000000007,240.3,237.4
