game_id,game_date,season,home_team,away_team,home_pts,away_pts,home_won,home_pts_l5,home_margin_l5,away_pts_l5,away_margin_l5,home_strength,away_strength,strength_diff,temp_f,wind_mph
401645327,2024-09-14,2024,CLT,GWEB,27,26,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,45.9,7.9
401644733,2024-09-14,2024,AKR,COLG,31,20,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,66.4,10.8
401640990,2024-09-14,2024,LIB,UTEP,28,10,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,60.5,3.4
401628351,2024-09-14,2024,ARK,UAB,37,27,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,58.9,11.4
401635545,2024-09-14,2024,UNC,NCCU,45,10,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,47.1,5.2
401629030,2024-09-14,2024,DUKE,CONN,26,21,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,67.8,9.1
401628362,2024-09-14,2024,GAST,VAN,36,32,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,57.0,6.1
401643785,2024-09-14,2024,ECU,APP,19,21,0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,59.1,11.9
401628477,2024-09-14,2024,IOWA,TROY,38,21,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,62.7,13.8
401635548,2024-09-14,2024,ODU,VT,17,37,0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,59.5,1.0
401640999,2024-09-14,2024,EMU,JVST,37,34,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,56.5,8.5
401643789,2024-09-14,2024,USM,USF,24,49,0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,69.8,7.1
401641040,2024-09-14,2024,SHSU,HAW,31,13,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,41.9,5.6
401628352,2024-09-14,2024,AUB,UNM,45,19,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,62.9,9.3
401628356,2024-09-14,2024,MSST,TOL,17,41,0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,68.6,11.4
401628476,2024-09-14,2024,UCLA,IU,13,42,0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,59.0,1.9
401643787,2024-09-14,2024,GASO,SCST,42,14,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,57.2,10.4
401636860,2024-09-14,2024,BAY,AFA,31,3,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,62.9,12.5
401636861,2024-09-14,2024,CSU,COLO,9,28,0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,60.5,15.9
401636866,2024-09-14,2024,TCU,UCF,34,35,0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,54.5,5.3
401655632,2024-09-14,2024,NU,EIU,31,7,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,48.0,4.1
401640980,2024-09-14,2024,FAU,FIU,38,20,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,66.1,3.0
401644734,2024-09-14,2024,OHIO,MORG,21,6,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,53.9,11.9
401641017,2024-09-14,2024,SJSU,KENN,31,10,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,59.6,14.9
401641024,2024-09-14,2024,MTSU,WKU,21,49,0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,53.8,4.2
401636871,2024-09-15,2024,WYO,BYU,14,34,0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,71.7,4.8
401636862,2024-09-15,2024,HOU,RICE,33,7,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,66.9,4.7
401628478,2024-09-15,2024,UVA,MD,13,27,0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,48.8,8.4
401635541,2024-09-15,2024,CAL,SDSU,31,10,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,65.6,6.3
401641033,2024-09-15,2024,FRES,NMSU,48,0,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,60.2,5.1
401643790,2024-09-19,2024,APP,USA,14,48,0,26.33333333333333,-5.333333333333333,48.333333333333336,18.666666666666668,-5.33,18.67,-24.0,42.3,8.5
401634766,2024-09-20,2024,SYR,STAN,24,26,0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,60.0,5.0
401628364,2024-09-21,2024,UK,OHIO,41,6,1,16.333333333333332,1.6666666666666667,23.33333333333333,2.0,1.67,2.0,-0.33,64.8,14.5
401628365,2024-09-21,2024,LSU,UCLA,34,17,1,33.333333333333336,6.333333333333333,28.0,0.0,6.33,0.0,6.33,62.4,1.6
401628485,2024-09-21,2024,NEB,ILL,24,31,0,34.0,27.33333333333333,32.666666666666664,24.0,27.33,24.0,3.33,48.8,12.2
401636876,2024-09-21,2024,OKST,UTAH,19,22,0,42.66666666666666,22.33333333333333,36.66666666666666,25.666666666666668,22.33,25.67,-3.33,36.2,7.2
401628489,2024-09-21,2024,MICH,USC,27,24,1,23.33333333333333,3.6666666666666665,28.0,0.0,3.67,0.0,3.67,66.1,10.9
401628493,2024-09-21,2024,PSU,KENT,56,0,1,28.0,0.0,13.666666666666666,-36.0,0.0,-36.0,36.0,54.3,7.5
401628368,2024-09-21,2024,MIZ,VAN,30,27,1,38.66666666666666,31.666666666666668,40.333333333333336,19.33333333333333,31.67,19.33,12.33,50.6,15.1
401628369,2024-09-21,2024,OU,TENN,15,25,0,33.666666666666664,22.33333333333333,63.66666666666666,59.333333333333336,22.33,59.33,-37.0,55.3,11.9
401628366,2024-09-21,2024,MISS,GASO,52,13,1,56.0,53.0,35.666666666666664,6.666666666666667,53.0,6.67,46.33,63.0,5.0
401628492,2024-09-21,2024,OSU,MRSH,49,14,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,63.2,15.1
401643714,2024-09-21,2024,WSU,SJSU,54,52,1,43.66666666666666,22.0,30.0,16.333333333333332,22.0,16.33,5.67,70.3,14.3
401635555,2024-09-21,2024,USF,MIA,15,50,0,37.66666666666666,14.666666666666666,53.0,44.333333333333336,14.67,44.33,-29.67,53.0,9.2
401628979,2024-09-21,2024,ND,M-OH,28,3,1,34.333333333333336,22.33333333333333,28.0,0.0,22.33,0.0,22.33,80.6,1.0
401636875,2024-09-21,2024,ISU,ARST,52,7,1,28.0,0.0,26.666666666666668,-1.0,0.0,-1.0,1.0,62.4,12.7
401635552,2024-09-21,2024,CLEM,NCSU,59,35,1,28.0,0.0,26.0,-4.666666666666667,0.0,-4.67,4.67,70.8,14.8
401644736,2024-09-21,2024,NIU,BUFF,20,23,0,28.0,0.0,21.33333333333333,3.333333333333333,0.0,3.33,-3.33,59.0,9.2
401628372,2024-09-21,2024,TA&M,BGSU,26,20,1,32.666666666666664,15.0,28.0,0.0,15.0,0.0,15.0,56.6,9.2
401628367,2024-09-21,2024,MSST,FLA,28,45,0,32.0,6.0,27.33333333333333,0.3333333333333333,6.0,0.33,5.67,39.3,5.8
401628486,2024-09-21,2024,IU,CLT,52,14,1,50.0,42.333333333333336,18.0,-13.333333333333334,42.33,-13.33,55.67,66.4,10.2
401628488,2024-09-21,2024,MD,VILL,38,20,1,33.666666666666664,18.0,28.0,0.0,18.0,0.0,18.0,64.2,11.4
401635556,2024-09-21,2024,UNC,JMU,50,70,0,34.0,18.33333333333333,28.0,0.0,18.33,0.0,18.33,46.5,2.6
401636873,2024-09-21,2024,CIN,HOU,34,0,1,30.666666666666668,9.333333333333334,17.333333333333332,0.6666666666666666,9.33,0.67,8.67,57.5,13.8
401636879,2024-09-21,2024,WVU,KU,32,28,1,31.666666666666668,3.0,28.33333333333333,12.0,3.0,12.0,-9.0,47.5,8.4
401643791,2024-09-21,2024,UL,TULN,33,41,0,28.0,0.0,32.666666666666664,10.0,0.0,10.0,-10.0,66.6,3.7
401645328,2024-09-21,2024,ARMY,RICE,37,14,1,28.0,0.0,30.0,5.333333333333333,0.0,5.33,-5.33,70.1,15.0
401635554,2024-09-21,2024,LOU,GT,31,19,1,28.0,0.0,36.5,18.75,0.0,18.75,-18.75,41.6,10.9
401644735,2024-09-21,2024,CMU,BALL,37,34,1,30.33333333333333,-0.3333333333333333,28.0,0.0,-0.33,0.0,-0.33,66.5,5.2
401635558,2024-09-21,2024,CCU,UVA,24,43,0,41.0,18.33333333333333,26.0,2.6666666666666665,18.33,2.67,15.67,87.1,12.8
401641028,2024-09-21,2024,CSU,UTEP,27,17,1,15.666666666666666,-16.666666666666668,13.666666666666666,-18.0,-16.67,-18.0,1.33,71.3,12.4
401643715,2024-09-21,2024,TEM,USU,45,29,1,11.333333333333334,-27.666666666666668,19.0,-14.333333333333334,-27.67,-14.33,-13.33,55.4,5.9
401645330,2024-09-21,2024,UTSA,HCU,45,7,1,15.0,-25.33333333333333,28.0,0.0,-25.33,0.0,-25.33,65.0,6.5
401645329,2024-09-21,2024,NAVY,MEM,56,44,1,28.0,0.0,32.666666666666664,23.0,0.0,23.0,-23.0,63.7,12.0
401636877,2024-09-21,2024,TTU,ASU,30,22,1,44.66666666666666,8.333333333333334,36.333333333333336,17.0,8.33,17.0,-8.67,76.2,14.0
401634247,2024-09-21,2024,PITT,YSU,73,17,1,40.333333333333336,12.0,28.0,0.0,12.0,0.0,12.0,76.5,1.7
401628363,2024-09-21,2024,AUB,ARK,14,24,0,44.0,29.666666666666668,46.0,24.0,29.67,24.0,5.67,49.3,0.8
401628494,2024-09-21,2024,VT,RUTG,23,26,0,31.666666666666668,10.0,28.0,0.0,10.0,0.0,10.0,79.3,6.4
401635553,2024-09-21,2024,MTSU,DUKE,17,45,0,18.666666666666668,-23.33333333333333,26.0,11.333333333333334,-23.33,11.33,-34.67,46.2,7.1
401643713,2024-09-21,2024,NEV,EWU,49,16,1,17.25,-8.25,28.0,0.0,-8.25,0.0,-8.25,34.6,3.5
401641000,2024-09-21,2024,JVST,USM,44,7,1,25.0,-22.0,19.666666666666668,-10.333333333333334,-22.0,-10.33,-11.67,61.3,8.5
401644737,2024-09-21,2024,EMU,SFPA,36,0,1,24.666666666666668,-1.3333333333333333,28.0,0.0,-1.33,0.0,-1.33,50.7,10.8
401635557,2024-09-21,2024,SMU,TCU,66,42,1,34.333333333333336,18.0,37.66666666666666,17.0,18.0,17.0,1.0,71.7,11.4
401629042,2024-09-21,2024,MASS,CCSU,35,31,1,13.333333333333334,-20.0,28.0,0.0,-20.0,0.0,-20.0,52.5,7.1
401628625,2024-09-21,2024,FIU,MONM,42,45,0,26.33333333333333,-2.0,28.0,0.0,-2.0,0.0,-2.0,71.4,9.1
401628491,2024-09-21,2024,WASH,NU,24,5,1,28.0,16.0,21.33333333333333,8.333333333333334,16.0,8.33,7.67,64.9,5.0
401629031,2024-09-21,2024,CONN,FAU,48,14,1,30.33333333333333,-0.6666666666666666,18.33333333333333,-1.6666666666666667,-0.67,-1.67,1.0,63.2,4.9
401635551,2024-09-21,2024,FSU,CAL,14,9,1,15.333333333333334,-8.666666666666666,27.666666666666668,15.333333333333334,-8.67,15.33,-24.0,61.8,3.3
401636374,2024-09-21,2024,TROY,FAMU,34,12,1,21.33333333333333,-13.333333333333334,28.0,0.0,-13.33,0.0,-13.33,74.4,11.6
401641008,2024-09-21,2024,LT,TLSA,20,23,0,28.0,0.0,32.0,-1.6666666666666667,0.0,-1.67,1.67,80.0,5.6
401641034,2024-09-21,2024,SHSU,NMSU,31,11,1,26.33333333333333,2.333333333333333,15.666666666666666,-15.666666666666666,2.33,-15.67,18.0,60.3,2.5
401641037,2024-09-21,2024,WKU,TOL,26,21,1,26.666666666666668,-1.3333333333333333,42.66666666666666,26.0,-1.33,26.0,-27.33,61.0,1.8
401643716,2024-09-21,2024,UNT,WYO,44,17,1,36.0,-5.333333333333333,11.333333333333334,-21.666666666666668,-5.33,-21.67,16.33,51.7,11.3
401628370,2024-09-21,2024,SC,AKR,50,7,1,29.0,8.666666666666666,18.0,-22.33333333333333,8.67,-22.33,31.0,63.0,7.8
401628487,2024-09-21,2024,MINN,IOWA,14,31,0,30.666666666666668,24.33333333333333,32.333333333333336,18.666666666666668,24.33,18.67,5.67,58.5,9.6
401640991,2024-09-21,2024,LIB,ECU,35,24,1,33.0,13.666666666666666,27.0,14.333333333333334,13.67,14.33,-0.67,64.5,7.5
401628371,2024-09-22,2024,TEX,ULM,51,3,1,46.333333333333336,40.0,28.0,0.0,40.0,0.0,40.0,56.8,9.0
401636872,2024-09-22,2024,BYU,KSU,38,9,1,31.0,17.0,35.333333333333336,22.0,17.0,22.0,-5.0,54.6,9.5
401643711,2024-09-22,2024,UNM,FRES,21,38,0,29.666666666666668,-17.333333333333332,34.666666666666664,14.666666666666666,-17.33,14.67,-32.0,63.7,6.2
401628490,2024-09-22,2024,BC,MSU,23,19,1,35.0,21.666666666666668,27.666666666666668,16.333333333333332,21.67,16.33,5.33,63.9,12.8
401636874,2024-09-22,2024,COLO,BAY,38,31,1,23.0,2.0,29.33333333333333,19.666666666666668,2.0,19.67,-17.67,44.7,13.7
401643717,2024-09-22,2024,ORST,PUR,38,21,1,24.33333333333333,3.0,28.0,0.0,3.0,0.0,3.0,54.1,7.4
401637162,2024-09-22,2024,BOIS,PRST,56,14,1,28.0,0.0,28.0,0.0,0.0,0.0,0.0,49.6,6.2
401643712,2024-09-22,2024,HAW,UNI,36,7,1,20.33333333333333,0.0,28.0,0.0,0.0,0.0,0.0,83.7,14.7
401645331,2024-09-26,2024,TEM,ARMY,14,42,0,19.75,-16.75,34.333333333333336,25.0,-16.75,25.0,-41.75,63.7,5.8
401634767,2024-09-27,2024,MIA,VT,38,34,1,52.25,42.0,29.5,6.75,42.0,6.75,35.25,65.8,3.7
401628498,2024-09-28,2024,MSU,OSU,7,38,0,25.5,11.25,52.333333333333336,45.66666666666666,11.25,45.67,-34.42,62.8,3.8
401628377,2024-09-28,2024,MISS,UK,17,20,0,55.0,49.5,22.5,10.0,49.5,10.0,39.5,41.4,13.3
401645332,2024-09-28,2024,UAB,NAVY,18,41,0,24.666666666666668,0.6666666666666666,47.66666666666666,22.33333333333333,0.67,22.33,-21.67,56.1,11.0
401628495,2024-09-28,2024,PSU,ILL,21,7,1,41.333333333333336,28.33333333333333,32.25,19.75,28.33,19.75,8.58,65.0,3.6
401628378,2024-09-28,2024,TEX,MSST,35,13,1,47.5,42.0,31.0,0.25,42.0,0.25,41.75,73.9,4.9
401628497,2024-09-28,2024,MICH,MINN,27,24,1,24.25,3.5,26.5,14.0,3.5,14.0,-10.5,54.1,6.1
401636881,2024-09-28,2024,HOU,ISU,0,20,0,13.0,-8.0,31.0,21.33333333333333,-8.0,21.33,-29.33,73.2,12.0
401628502,2024-09-28,2024,USC,WIS,38,21,1,33.0,17.333333333333332,21.666666666666668,-1.3333333333333333,17.33,-1.33,18.67,65.9,9.8
401628376,2024-09-28,2024,LSU,USA,42,10,1,33.5,9.0,48.25,22.5,9.0,22.5,-13.5,78.4,6.9
401628980,2024-09-28,2024,ND,LOU,31,24,1,32.75,23.0,47.333333333333336,36.333333333333336,23.0,36.33,-13.33,67.4,6.0
401636883,2024-09-28,2024,KSU,OKST,42,20,1,28.75,9.25,36.75,16.0,9.25,16.0,-6.75,65.9,12.2
401635561,2024-09-28,2024,CLEM,STAN,40,14,1,42.66666666666666,13.0,31.33333333333333,9.666666666666666,13.0,9.67,3.33,58.6,2.5
401635565,2024-09-28,2024,SYR,HC,42,14,1,31.0,5.666666666666667,28.0,0.0,5.67,0.0,5.67,53.9,1.5
401636880,2024-09-28,2024,BAY,BYU,28,34,0,29.75,13.0,32.75,20.0,13.0,20.0,-7.0,77.1,12.0
401628373,2024-09-28,2024,TA&M,ARK,21,17,1,31.0,12.75,40.5,20.5,12.75,20.5,-7.75,38.2,8.4
401628501,2024-09-28,2024,RUTG,WASH,21,18,1,39.66666666666666,24.0,27.0,16.75,24.0,16.75,7.25,74.5,10.0
401628496,2024-09-28,2024,IU,MD,42,28,1,50.5,41.25,34.75,18.0,41.25,18.0,23.25,78.6,4.3
401628499,2024-09-28,2024,PUR,NEB,10,28,0,25.666666666666668,-9.0,31.5,18.75,-9.0,18.75,-27.75,58.5,12.3
401629032,2024-09-28,2024,CONN,BUFF,47,3,1,34.75,8.0,21.75,3.25,8.0,3.25,4.75,53.7,9.2
401635560,2024-09-28,2024,BC,WKU,21,20,1,32.0,17.25,26.5,0.25,17.25,0.25,17.0,55.0,7.7
401635564,2024-09-28,2024,NCSU,NIU,24,17,1,28.25,-9.5,30.0,12.666666666666666,-9.5,12.67,-22.17,41.9,1.6
401628374,2024-09-28,2024,ALA,UGA,41,34,1,49.0,40.333333333333336,31.666666666666668,25.666666666666668,40.33,25.67,14.67,71.8,7.4
401628375,2024-09-28,2024,AUB,OU,21,27,0,36.5,19.75,29.0,14.25,19.75,14.25,5.5,65.1,9.3
401640981,2024-09-28,2024,FIU,LT,17,10,1,30.25,-2.25,21.666666666666668,-1.6666666666666667,-2.25,-1.67,-0.58,62.5,10.8
401635562,2024-09-28,2024,DUKE,UNC,21,20,1,30.75,15.5,38.0,8.75,15.5,8.75,6.75,66.6,9.2
401645337,2024-09-28,2024,TULN,USF,45,10,1,34.75,9.5,32.0,2.25,9.5,2.25,7.25,53.9,11.6
401643793,2024-09-28,2024,JMU,BALL,63,7,1,37.66666666666666,16.666666666666668,25.33333333333333,-19.0,16.67,-19.0,35.67,74.1,9.7
401643794,2024-09-28,2024,MRSH,WMU,27,20,1,24.33333333333333,-3.333333333333333,24.33333333333333,-14.0,-3.33,-14.0,10.67,70.6,6.2
401643792,2024-09-28,2024,GAST,GASO,21,38,0,24.0,-5.333333333333333,30.0,-4.75,-5.33,-4.75,-0.58,59.9,7.0
401643721,2024-09-28,2024,CMU,SDSU,22,21,1,32.0,0.5,18.33333333333333,-3.6666666666666665,0.5,-3.67,4.17,51.4,9.6
401635659,2024-09-28,2024,WAKE,UL,38,41,0,27.0,-1.0,35.666666666666664,15.333333333333334,-1.0,15.33,-16.33,73.4,2.4
401636882,2024-09-28,2024,KU,TCU,27,38,0,28.25,8.0,38.75,6.75,8.0,6.75,1.25,56.8,8.9
401644738,2024-09-28,2024,OHIO,AKR,30,10,1,19.0,-7.25,15.25,-27.5,-7.25,-27.5,20.25,60.5,5.7
401629043,2024-09-28,2024,M-OH,MASS,23,20,1,8.333333333333334,-14.333333333333334,18.75,-14.0,-14.33,-14.0,-0.33,64.4,8.2
401641041,2024-09-28,2024,SHSU,TXST,40,39,1,27.5,6.75,37.0,14.333333333333334,6.75,14.33,-7.58,65.4,6.6
401643720,2024-09-28,2024,UNLV,FRES,59,14,1,40.66666666666666,27.0,35.5,15.25,27.0,15.25,11.75,60.1,3.7
401636885,2024-09-28,2024,UCF,COLO,21,48,0,45.66666666666666,28.666666666666668,26.75,3.25,28.67,3.25,25.42,69.6,5.0
401645334,2024-09-28,2024,ECU,UTSA,30,20,1,26.25,8.0,22.5,-9.5,8.0,-9.5,17.5,64.9,8.6
401643795,2024-09-28,2024,BGSU,ODU,27,30,0,29.33333333333333,3.6666666666666665,16.666666666666668,-10.0,3.67,-10.0,13.67,50.7,8.8
401641018,2024-09-28,2024,KENN,UTM,13,24,0,12.0,-19.0,28.0,0.0,-19.0,0.0,-19.0,63.8,8.9
401645335,2024-09-28,2024,FAU,WAG,41,10,1,17.25,-9.75,28.0,0.0,-9.75,0.0,-9.75,47.9,12.0
401643796,2024-09-28,2024,TROY,ULM,9,13,0,24.5,-4.5,21.666666666666668,-2.0,-4.5,-2.0,-2.5,62.0,2.9
401645333,2024-09-28,2024,RICE,CLT,20,21,0,26.0,-1.75,17.0,-19.5,-1.75,-19.5,17.75,49.2,2.8
401645336,2024-09-28,2024,UNT,TLSA,52,20,1,38.0,2.75,29.75,-0.5,2.75,-0.5,3.25,71.4,1.7
401641025,2024-09-28,2024,MEM,MTSU,24,7,1,35.5,14.25,18.25,-24.5,14.25,-24.5,38.75,69.8,10.1
401640992,2024-09-28,2024,APP,LIB,0,0,0,23.25,-12.5,33.5,13.0,-12.5,13.0,-25.5,57.6,8.5
401644739,2024-09-28,2024,KENT,EMU,33,52,0,10.25,-41.0,27.5,8.0,-41.0,8.0,-49.0,52.5,10.8
401636884,2024-09-29,2024,TTU,CIN,44,41,1,41.0,8.25,31.5,15.5,8.25,15.5,-7.25,43.5,6.2
401643719,2024-09-29,2024,BOIS,WSU,45,24,1,48.66666666666666,16.666666666666668,46.25,17.0,16.67,17.0,-0.33,72.2,6.1
401636886,2024-09-29,2024,UTAH,ARIZ,10,23,0,33.0,20.0,30.0,3.333333333333333,20.0,3.33,16.67,56.4,8.9
401628500,2024-09-29,2024,UCLA,ORE,13,34,0,15.333333333333334,-14.333333333333334,36.66666666666666,16.0,-14.33,16.0,-30.33,58.8,10.2
401635563,2024-09-29,2024,SMU,FSU,42,16,1,42.25,19.5,15.0,-5.25,19.5,-5.25,24.75,83.3,5.3
401643718,2024-09-29,2024,WYO,AFA,31,19,1,12.75,-23.0,10.333333333333334,-7.666666666666667,-23.0,-7.67,-15.33,57.0,8.7
401641035,2024-09-29,2024,NMSU,UNM,40,50,0,14.5,-16.75,27.5,-17.25,-16.75,-17.25,0.5,57.8,10.6
401643797,2024-10-03,2024,TROY,TXST,17,38,0,21.4,-4.4,37.5,10.5,-4.4,10.5,-14.9,72.3,1.9
401641001,2024-10-04,2024,KENN,JVST,24,63,0,12.25,-17.0,29.75,-7.25,-17.0,-7.25,-9.75,58.1,9.3
401636891,2024-10-04,2024,TCU,HOU,19,30,0,38.6,7.6,10.4,-10.4,7.6,-10.4,18.0,70.7,1.5
401641029,2024-10-04,2024,UTEP,SHSU,21,41,0,14.5,-16.0,30.0,5.6,-16.0,5.6,-21.6,48.4,9.3
401628507,2024-10-05,2024,MINN,USC,24,17,1,26.0,10.6,34.25,17.25,10.6,17.25,-6.65,59.8,6.9
401628384,2024-10-05,2024,VAN,ALA,40,35,1,37.0,13.75,47.0,32.0,13.75,32.0,-18.25,45.2,10.2
401628504,2024-10-05,2024,OSU,IOWA,35,7,1,48.75,42.0,32.0,18.25,42.0,18.25,23.75,59.2,5.0
401628379,2024-10-05,2024,ARK,TENN,19,14,1,35.8,15.6,54.0,47.0,15.6,47.0,-31.4,60.9,4.2
401628381,2024-10-05,2024,UGA,AUB,31,13,1,32.25,17.5,33.4,14.6,17.5,14.6,2.9,60.5,6.0
401628510,2024-10-05,2024,PSU,UCLA,27,11,1,36.25,24.75,14.75,-16.0,24.75,-16.0,40.75,55.2,11.1
401635638,2024-10-05,2024,NCSU,WAKE,30,34,0,27.4,-6.2,29.75,-1.5,-6.2,-1.5,-4.7,53.5,11.7
401628383,2024-10-05,2024,TA&M,MIZ,41,10,1,29.0,11.0,36.5,24.5,11.0,24.5,-13.5,81.7,10.8
401628505,2024-10-05,2024,WASH,MICH,27,17,1,25.2,12.8,24.8,3.4,12.8,3.4,9.4,70.3,4.4
401635569,2024-10-05,2024,FSU,CLEM,13,29,0,15.2,-9.4,42.0,16.25,-9.4,16.25,-25.65,62.4,4.5
401628382,2024-10-05,2024,SC,MISS,3,27,0,34.25,17.25,47.4,39.0,17.25,39.0,-21.75,63.1,11.1
401634779,2024-10-05,2024,UNLV,SYR,41,44,0,45.25,31.5,33.75,11.25,31.5,11.25,20.25,47.2,8.8
401636889,2024-10-05,2024,ISU,BAY,43,21,1,28.25,21.0,29.4,9.2,21.0,9.2,11.8,43.5,6.8
401643723,2024-10-05,2024,BOIS,USU,62,30,1,47.75,17.75,21.5,-14.75,17.75,-14.75,32.5,54.3,7.3
401635571,2024-10-05,2024,LOU,SMU,27,34,0,41.5,25.5,42.2,20.8,25.5,20.8,4.7,62.7,8.7
401628503,2024-10-05,2024,NU,IU,24,41,0,17.25,1.5,48.8,35.8,1.5,35.8,-34.3,52.7,9.6
401628509,2024-10-05,2024,WIS,PUR,52,6,1,21.5,-5.25,21.75,-11.25,-5.25,-11.25,6.0,63.6,5.1
401629044,2024-10-05,2024,NIU,MASS,34,20,1,26.75,7.75,19.0,-11.8,7.75,-11.8,19.55,55.5,11.9
401628506,2024-10-05,2024,ORE,MSU,31,10,1,36.0,17.25,21.8,2.8,17.25,2.8,14.45,54.5,10.0
401635572,2024-10-05,2024,UNC,PITT,24,34,0,34.4,6.8,48.5,23.0,6.8,23.0,-16.2,54.9,3.9
401645340,2024-10-05,2024,CLT,ECU,55,24,1,17.8,-15.4,27.0,8.4,-15.4,8.4,-23.8,49.1,5.2
401643722,2024-10-05,2024,AFA,NAVY,7,34,0,12.5,-8.75,46.0,22.5,-8.75,22.5,-31.25,58.7,11.6
401635567,2024-10-05,2024,UVA,BC,24,14,1,30.25,6.75,29.8,14.0,6.75,14.0,-7.25,59.2,13.6
401644684,2024-10-05,2024,TOL,M-OH,30,20,1,37.25,18.25,12.0,-10.0,18.25,-10.0,28.25,57.2,1.4
401645338,2024-10-05,2024,UAB,TULN,20,71,0,23.0,-5.25,36.8,14.6,-5.25,14.6,-19.85,63.9,7.8
401644741,2024-10-05,2024,BALL,WMU,42,45,0,20.75,-28.25,23.25,-12.25,-28.25,-12.25,-16.0,71.9,7.3
401629033,2024-10-05,2024,CONN,TEM,29,20,1,37.2,15.2,18.6,-19.0,15.2,-19.0,34.2,73.0,10.6
401635573,2024-10-05,2024,STAN,VT,7,31,0,27.0,0.75,30.4,4.6,0.75,4.6,-3.85,72.2,0.1
401643799,2024-10-05,2024,MRSH,APP,52,37,1,25.0,-0.75,18.6,-10.0,-0.75,-10.0,9.25,57.1,5.8
401644740,2024-10-05,2024,AKR,BGSU,20,27,0,14.2,-26.0,28.75,2.0,-26.0,2.0,-28.0,43.8,9.2
401645339,2024-10-05,2024,TLSA,ARMY,7,49,0,27.8,-6.8,36.25,25.75,-6.8,25.75,-32.55,72.3,11.6
401628508,2024-10-05,2024,NEB,RUTG,14,7,1,30.8,18.6,35.0,18.75,18.6,18.75,-0.15,65.7,10.8
401636890,2024-10-05,2024,OKST,WVU,14,38,0,33.4,8.4,31.75,3.25,8.4,3.25,5.15,61.4,10.7
401643724,2024-10-05,2024,ORST,CSU,39,31,1,27.75,6.5,18.5,-10.0,6.5,-10.0,16.5,63.9,6.7
401643800,2024-10-05,2024,ARST,USA,18,16,1,21.75,-12.0,40.6,11.6,-12.0,11.6,-23.6,57.1,7.2
401643801,2024-10-05,2024,ULM,JMU,21,19,1,19.5,-0.5,44.0,26.5,-0.5,26.5,-27.0,62.8,2.2
401643802,2024-10-05,2024,USM,UL,13,23,0,16.5,-17.0,37.0,12.25,-17.0,12.25,-29.25,71.4,4.8
401643726,2024-10-05,2024,SJSU,NEV,35,31,1,35.5,11.75,23.6,0.0,11.75,0.0,11.75,66.6,8.6
401628380,2024-10-05,2024,FLA,UCF,24,13,1,31.75,4.5,39.5,14.75,4.5,14.75,-10.25,58.9,8.0
401643798,2024-10-05,2024,CCU,ODU,45,37,1,36.75,9.0,20.0,-6.75,9.0,-6.75,15.75,62.2,8.5
401636887,2024-10-06,2024,ARIZ,TTU,22,28,0,28.25,5.75,41.6,7.2,5.75,7.2,-1.45,62.6,4.9
401635570,2024-10-06,2024,GT,DUKE,24,14,1,33.0,12.6,28.8,12.6,12.6,12.6,0.0,63.5,3.4
401636888,2024-10-06,2024,ASU,KU,35,31,1,32.75,10.75,28.0,4.2,10.75,4.2,6.55,52.2,6.5
401643725,2024-10-06,2024,SDSU,HAW,27,24,1,19.0,-3.0,24.25,7.25,-3.0,7.25,-10.25,68.4,13.2
401635568,2024-10-06,2024,CAL,MIA,38,39,0,23.0,10.25,49.4,34.4,10.25,34.4,-24.15,69.1,9.0
401640982,2024-10-08,2024,LIB,FIU,31,24,1,26.8,10.4,27.6,-0.4,10.4,-0.4,10.8,83.0,8.2
